unit_id,src_country,service_id,msm_id,file_name,num_measurements,num_probes,num_probe_asns,num_files_or_targets,num_egress_links,num_egress_asns,num_next_asns_after_egress,num_egress_transitions,egress_transition_entropy,effective_egress_transitions,num_src_dst_as_pairs,src_dst_as_pair_entropy,effective_as_pair_transitions,network_effective_diversity,physical_level,num_feasible_candidates,num_feasible_corridors,effective_feasible_candidates,effective_feasible_corridors,physical_candidate_diversity_upper_bound,best_case_physical_candidate_diversity_upper_bound,physical_candidate_concentration_tier,is_physical_candidate_concentrated,physical_candidate_exposure_class,sufficient_observation_for_physical_concentration,concentration_interpretation,network_to_physical_compression_ratio,log_network_physical_compression_gap,physical_coverage_ratio,absolute_compression_tier,network_physical_compression_tier,joint_cross_layer_risk_class,is_network_physical_mismatch,is_physical_candidate_concentration_only,is_joint_physical_concentration_and_mismatch,network_percentile,physical_upper_bound_percentile,rank_gap_upper_bound,strict_upper_bound_mismatch_75_25,upper_bound_mismatch_category,pdb_interconnection_footprint_score,pdb_interconnection_footprint_percentile,pdb_interconnection_footprint_tier,paper_case_scope
NA,ES,msm_5015,5015,root_dns_traces.json,1,11,2,1,16,2,2,2,0.5623351446188083,1.7547653506033232,2,0.5623351446188083,1.7547653506033232,1.7547653506033232,corridor,3,1,3.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.7547653506033232,0.3201850862227741,0.5698767642386945,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.5909090909090909,0.11079545454545454,-134.0,False,network_high_physical_upper_low,18.4605300158446,0.907608695652174,high,paper_service_country_cross_layer_audit
NA,TW,msm_5006,5006,root_dns_traces.json,1,6,5,1,0,0,0,0,0.0,0.0,5,1.4750763110546947,4.3713693440071175,4.3713693440071175,corridor,2,3,2.0,3.0,3.0,3.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.457123114669039,0.29478851377820026,0.686283808096156,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8931818181818182,0.4414772727272727,-8.0,False,network_high_physical_upper_low,14.3978103094875,0.7880434782608695,high,paper_service_country_cross_layer_audit
NA,CH,msm_5011,5011,root_dns_traces.json,1,98,25,1,6,3,2,3,1.0986122886681096,2.9999999999999996,30,2.4892906413279263,12.052723383470115,2.9999999999999996,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.4999999999999998,0.2876820724517808,0.6666666666666667,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8142045454545455,0.29375,-66.0,False,network_high_physical_upper_low,19.17669877499184,0.9239130434782608,high,paper_service_country_cross_layer_audit
NA,LI,msm_5013,5013,root_dns_traces.json,1,5,5,1,6,3,3,3,1.0986122886681096,2.9999999999999996,5,1.5810937501718236,4.860268825015378,2.9999999999999996,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.4999999999999998,0.2876820724517808,0.6666666666666667,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8142045454545455,0.29375,-66.0,False,network_high_physical_upper_low,7.58132308425664,0.5217391304347826,medium,paper_service_country_cross_layer_audit
NA,PT,msm_5013,5013,root_dns_traces.json,1,8,5,1,0,0,0,0,0.0,0.0,6,1.7201934592198251,5.585608947307176,5.585608947307176,corridor,4,4,4.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.396402236826794,0.27544889339937306,0.716126037059648,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.9477272727272728,0.5551136363636363,32.0,False,network_high_physical_upper_high,12.268661448013187,0.7228260869565217,high,paper_service_country_cross_layer_audit
NA,CV,MULTI,MULTI,root_dns_traces.json,11,1,1,1,18,1,3,3,1.0608569471580214,2.8888455168024434,3,1.0608569471580214,2.8888455168024434,2.8888455168024434,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.4444227584012217,0.2595000426006624,0.6923180863661157,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.6436781609195402,0.1724137931034483,-1.0,False,network_high_physical_upper_low,3.332204510175204,0.2146739130434782,low,paper_country_cross_layer_audit
NA,DE,msm_5012,5012,root_dns_traces.json,1,8,4,1,9,3,1,3,1.0608569471580214,2.8888455168024434,4,1.3421131789144003,3.827122360601961,2.8888455168024434,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.4444227584012217,0.2595000426006624,0.6923180863661157,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8011363636363636,0.29375,-75.0,False,network_high_physical_upper_low,24.754048429722108,0.9945652173913044,high,paper_service_country_cross_layer_audit
NA,LI,msm_5010,5010,root_dns_traces.json,1,3,3,1,5,3,3,3,1.0549201679861442,2.8717458874925876,4,1.351783994289646,3.8643132978583434,2.8717458874925876,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.4358729437462938,0.2550932503623742,0.6964404506368993,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.7965909090909091,0.29375,-77.0,False,network_high_physical_upper_low,7.58132308425664,0.5217391304347826,medium,paper_service_country_cross_layer_audit
NA,LI,msm_5012,5012,root_dns_traces.json,1,5,5,1,5,3,3,3,1.0549201679861442,2.8717458874925876,5,1.5810937501718236,4.860268825015378,2.8717458874925876,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.4358729437462938,0.2550932503623742,0.6964404506368993,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.7965909090909091,0.29375,-77.0,False,network_high_physical_upper_low,7.58132308425664,0.5217391304347826,medium,paper_service_country_cross_layer_audit
NA,QA,msm_5005,5005,root_dns_traces.json,1,3,2,1,5,2,3,3,1.0549201679861442,2.8717458874925876,3,1.0549201679861442,2.8717458874925876,2.8717458874925876,corridor,3,2,3.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.4358729437462938,0.2550932503623742,0.6964404506368993,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.7965909090909091,0.29375,-77.0,False,network_high_physical_upper_low,8.62656380226731,0.5597826086956522,medium,paper_service_country_cross_layer_audit
NA,AE,msm_5005,5005,root_dns_traces.json,1,5,2,1,0,0,0,0,0.0,0.0,2,0.45056120886630463,1.5691925832141966,1.5691925832141966,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.5691925832141966,0.2504444990298982,0.6372704094431084,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.5517045454545455,0.11079545454545454,-149.0,False,network_high_physical_upper_low,10.82475905840779,0.6847826086956522,high,paper_service_country_cross_layer_audit
NA,BR,msm_5016,5016,root_dns_traces.json,1,5,5,1,8,4,4,4,1.3862943611198906,4.0,5,1.5810937501718236,4.860268825015378,4.0,corridor,5,3,5.0,3.0,3.0,3.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.3333333333333333,0.2231435513142097,0.75,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8721590909090909,0.4414772727272727,-25.0,False,network_high_physical_upper_low,24.383809801808635,0.9891304347826086,high,paper_service_country_cross_layer_audit
NA,GU,msm_5012,5012,root_dns_traces.json,1,5,3,1,0,0,0,0,0.0,0.0,3,1.0114042647073516,2.749459273997205,2.749459273997205,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.3747296369986024,0.22299934731656768,0.727415757314481,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.7767045454545455,0.29375,-82.0,False,network_high_physical_upper_low,9.564974436240202,0.6304347826086957,medium,paper_service_country_cross_layer_audit
NA,PE,msm_5016,5016,root_dns_traces.json,1,23,5,1,45,5,4,5,1.373560688072355,3.9493882285594513,5,1.373560688072355,3.9493882285594513,3.9493882285594513,corridor,2,3,2.0,3.0,3.0,3.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.3164627428531503,0.21296961763280176,0.7596113186102894,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8670454545454546,0.4414772727272727,-28.0,False,network_high_physical_upper_low,14.339307831825838,0.782608695652174,high,paper_service_country_cross_layer_audit
NA,HK,msm_5015,5015,root_dns_traces.json,1,3,4,1,0,0,0,0,0.0,0.0,4,1.329661348854758,3.779763149684619,3.779763149684619,corridor,3,3,3.0,3.0,3.0,3.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.259921049894873,0.17809663388063446,0.7937005259840999,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8545454545454545,0.4414772727272727,-35.0,False,network_high_physical_upper_low,18.393809748151316,0.9021739130434784,high,paper_service_country_cross_layer_audit
NA,PT,msm_5004,5004,root_dns_traces.json,1,7,5,1,0,0,0,0,0.0,0.0,5,1.5607104090414063,4.762203155904597,4.762203155904597,corridor,4,4,4.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.1905507889761493,0.1418819814866985,0.8399473665965823,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.9159090909090909,0.5551136363636363,8.0,False,network_high_physical_upper_high,12.268661448013187,0.7228260869565217,high,paper_service_country_cross_layer_audit
NA,PE,msm_5015,5015,root_dns_traces.json,1,31,5,1,60,5,3,5,1.2786771155551306,3.591884932536814,5,1.2786771155551306,3.591884932536814,3.591884932536814,corridor,2,3,2.0,3.0,3.0,3.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.1972949775122712,0.13799623933794436,0.835216065198729,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8477272727272728,0.4414772727272727,-41.0,False,network_high_physical_upper_low,14.339307831825838,0.782608695652174,high,paper_service_country_cross_layer_audit
NA,ES,msm_5009,5009,root_dns_traces.json,1,47,4,1,62,4,4,4,0.8393377485790241,2.3148334672996804,4,0.8393377485790241,2.3148334672996804,2.3148334672996804,corridor,4,2,4.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.1574167336498402,0.09979509759914684,0.8639930380534274,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.7488636363636364,0.29375,-105.0,False,network_high_physical_upper_low,18.4605300158446,0.907608695652174,high,paper_service_country_cross_layer_audit
NA,CL,msm_5008,5008,root_dns_traces.json,1,29,2,1,0,0,0,0,0.0,0.0,2,0.15841057013179086,1.171647139290564,1.171647139290564,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.171647139290564,0.0823387494237049,0.853499288706925,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.5227272727272727,0.11079545454545454,-170.0,False,network_high_physical_upper_low,15.27575460109274,0.8206521739130435,high,paper_service_country_cross_layer_audit
NA,MY,msm_5011,5011,root_dns_traces.json,1,10,5,1,15,5,5,5,1.2048762065511598,3.33634603471975,5,1.2048762065511598,3.33634603471975,3.33634603471975,corridor,6,3,6.0,3.0,3.0,3.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.1121153449065833,0.08073770488849319,0.8991873051477399,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8352272727272727,0.4414772727272727,-50.0,False,network_high_physical_upper_low,14.76306167553276,0.8043478260869565,high,paper_service_country_cross_layer_audit
NA,PK,MULTI,MULTI,root_dns_traces.json,5,3,1,1,25,1,3,3,0.7841675867636065,2.1905827115377887,3,0.7841675867636065,2.1905827115377887,2.1905827115377887,corridor,4,2,4.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0952913557688944,0.06159127964050448,0.9129990798640059,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.5172413793103449,0.1724137931034483,-12.0,False,network_high_physical_upper_low,9.517640689602612,0.625,medium,paper_country_cross_layer_audit
NA,CL,msm_5015,5015,root_dns_traces.json,1,32,5,1,0,0,0,0,0.0,0.0,6,0.7803171732250197,2.1821642798303476,2.1821642798303476,corridor,1,2,1.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0910821399151738,0.05894926776847398,0.9165212804947436,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.7443181818181818,0.29375,-109.0,False,network_high_physical_upper_low,15.27575460109274,0.8206521739130435,high,paper_service_country_cross_layer_audit
NA,ES,msm_5016,5016,root_dns_traces.json,1,24,3,1,32,3,3,3,0.7029189307735104,2.01963929931604,3,0.7029189307735104,2.01963929931604,2.01963929931604,corridor,4,2,4.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.00981964965802,0.006525098272895269,0.9902758382040342,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.7375,0.29375,-115.0,False,network_high_physical_upper_low,18.4605300158446,0.907608695652174,high,paper_service_country_cross_layer_audit
